start_time,mean,std,rms,peak,p2p,crest,skew,kurtosis,zcr,energy,spec_centroid,spec_bandwidth,dom_freq,rolloff,flatness,total_power,eb_0_100,eb_100_500,eb_500_1000,eb_1000_2000,eb_2000_5000
0.0,-0.08316233624029337,0.1624804578327881,0.1825263634286731,0.5085238233139795,0.9981676169879634,2.7860294466991466,0.1464497538535006,-0.004336794565245494,113,33.31587334649605,2991.300495574147,1227.082165738586,3900.0,3900.0,4.000573891177191e-08,4446.776099482846,24.971551599455196,306.1863568003464,219.05221217871747,272.88820290219684,3610.69505888465
0.01,-0.03865630136327019,0.1623664287186069,0.16690466383514402,0.5038111297899838,0.9934549234639677,3.018556331562983,0.023419349289510172,0.1755015158227824,125,27.85716680992243,2991.6023883997855,1148.788383544878,3900.0,3900.0,4.188779190687003e-08,4584.152152315919,110.90011301686818,86.56053599220671,242.1828868258575,463.1411556205216,3668.045679860695
0.02,-0.011071087529329572,0.16054887373940865,0.16093013961988184,0.4859601699247269,0.9488536575576332,3.019696441384744,-0.012109218867303142,-0.018676776227817715,133,25.898509838074666,2850.1023107626643,1312.0861666389903,3900.0,3900.0,3.89321472785084e-08,4686.81421152135,38.56577278934629,406.60638117139763,167.15969983561453,646.8451086251499,3413.153678035321
0.03,0.013081288422302332,0.1688179687469923,0.16932402865112775,0.5048496327550378,0.9348903157393071,2.981559302443952,0.02847190243296936,-0.25482348557271717,124,28.670626678647928,2513.9712935181174,1461.9041317153606,3900.0,3900.0,3.317797100863993e-08,5777.851250795772,85.63791366126637,709.1599407468528,828.9567925222804,413.8485259253873,3718.591886975104
0.04,0.02127738561087965,0.17505377961597565,0.17634214724867292,0.5331975888676332,1.064831027826862,3.0236537162763977,0.01360251640478608,-0.03133373773594572,123,31.096552896272637,2905.518201321312,1255.7682997661511,3900.0,3900.0,3.2715408573888456e-08,5228.042428730344,23.384431046540264,340.6183656857383,236.1325979904885,605.3764379137241,4002.3223644864474
0.05,0.010968611331292582,0.17368650247741987,0.1740325014972081,0.5331975888676332,1.064831027826862,3.06378167455763,0.03548431558286546,-0.021148709070201832,135,30.287311577375736,2849.886597369499,1270.4587710418866,3900.0,3900.0,3.2606811410235174e-08,5574.16278477156,25.48692206141395,349.85281445992825,156.816964675243,980.0901986251514,4051.8277772834663
0.06,0.014539405680890101,0.17246015796640488,0.1730719515211833,0.4446870680600812,0.8841995514860869,2.569376864067335,0.009575384637719142,-0.44542706016044376,122,29.953900403350822,2605.698245118768,1366.1184387131952,3900.0,3900.0,3.332726327928591e-08,5461.0622720362035,19.59825562966345,391.51708413372427,612.6347538434413,800.7664485822135,3624.109428284872
0.07,0.006322601156862181,0.17419205046280983,0.17430675755640354,0.5073550037791732,0.9467998857455073,2.9107018619865532,0.014055385098286554,-0.44149001781065644,117,30.38284572982684,2863.159675430275,1228.5013187003394,3900.0,3900.0,3.252176744280799e-08,5363.296055103474,55.829074387073206,249.13323109678262,495.37179483912786,392.6752549165357,4155.8755066599315
0.08,-0.010307453930489437,0.17088208927010778,0.17119267519332199,0.5279357865597886,1.0352907903389617,3.083869014608978,0.05994284728910169,-0.09874574448536544,127,29.306932039846245,2829.0000279615947,1276.112847565512,3900.0,3900.0,3.206852102595999e-08,5485.57468606097,6.093874840163389,406.4465970920107,438.9955408419038,571.8636242136001,4054.557333986479
0.09,-0.012384504590370028,0.1692374226701419,0.16968995605509818,0.5279357865597886,1.0220954421893604,3.111178757010563,-0.00809848598121796,-0.11049432364477108,134,28.79468118598115,2738.169757948097,1315.3089306257903,3900.0,3900.0,3.107172662611905e-08,5492.877631819468,8.836591986544695,326.3229333232305,669.757891372498,548.1663267121418,3929.5030420943363
0.1,0.00020427645310193743,0.16472142252030073,0.1647215491852257,0.5307220282678342,0.9640843895828792,3.2219344153194385,-0.11863657503085916,-0.14431839406991376,136,27.133188765980723,2743.086554026606,1412.1890473607316,3900.0,3900.0,3.805394706271884e-08,4958.291868762856,20.94318425687102,584.4277024591645,261.63605090035543,589.0818621114705,3486.9988416312663
0.11,0.002992934045743896,0.1685003829565051,0.16852696137618764,0.5374029724141506,1.068125000681985,3.188824909809922,-0.015493955038000063,-0.1682570197905151,131,28.401336710691044,2905.6430093883127,1294.8897097284946,3900.0,3950.0,2.9490073920573577e-08,5266.191521603867,11.604316400778831,294.2102537834694,468.06553179969046,513.705742730238,3968.381289666077
0.12,-0.0060103763678170715,0.16869393784165188,0.16880097537812372,0.5374029724141506,0.9875618749130172,3.183648502072656,0.13285731755409286,-0.291789767301994,132,28.493769288605925,2888.1218178253325,1293.2493082999058,3900.0,3900.0,3.53601761532932e-08,5066.004577264684,26.145405790343066,312.20322845927757,489.5836309330232,358.7434140782545,3860.9314935036045
0.13,-0.0030590039982643594,0.1647758515167353,0.16480424372123004,0.4768932360154036,0.9382241537710203,2.893695121220211,0.049575291110369776,-0.253284244088801,128,27.160438748526595,2901.6843840683996,1356.242745069728,3900.0,3950.0,3.157258963648237e-08,5254.529681114022,29.144849761775173,313.10319197305876,742.2519404339793,241.8721615982609,3916.415428623306
