start_time,mean,std,rms,peak,p2p,crest,skew,kurtosis,zcr,energy,spec_centroid,spec_bandwidth,dom_freq,rolloff,flatness,total_power,eb_0_100,eb_100_500,eb_500_1000,eb_1000_2000,eb_2000_5000
0.0,0.4993785110250431,0.2585820038818077,0.5623553591859157,1.2603945855383392,1.4351705652227928,2.2412778058355967,0.0775514356957405,-0.3403495290976122,10,316.2435500051203,2349.748717267508,1536.3667011520974,3900.0,3900.0,3.005046585952969e-08,7500.419278052325,1215.8139027042098,585.2429428522269,394.64207207995645,435.2616174353935,4856.629706718059
0.01,0.2290369761769146,0.24326671766540744,0.33412068535181355,1.026688092788518,1.5184772095539865,3.072806138010852,0.14295066261422137,0.07701989979303159,63,111.6366323799656,2231.721737755263,1463.3386087159347,2850.0,3900.0,2.3781865911424674e-08,7847.3511679258245,1074.6271420857388,570.8281556016627,354.9623324467519,1156.8455717081126,4670.996247695599
0.02,0.02516315984382763,0.21064193687352972,0.2121396006952924,0.7284859380770007,1.2356247987339604,3.4339931615122183,0.07926117063772757,-0.1813317162337742,105,45.0032101831581,2793.236667412967,1307.1008210211612,3900.0,3900.0,2.6699859276133934e-08,9141.269689351093,354.92146996589497,302.48839976479655,387.57924360112503,1472.80064867549,6609.61160208286
0.03,-0.07094760045471821,0.1843053515243387,0.19748930252242117,0.6617558505689168,1.1248837698458223,3.3508440311111847,-0.014105658061481091,0.016451910836424055,111,39.00202461079238,2854.0953386854467,1257.433429728576,3900.0,3900.0,3.6536688044827536e-08,5033.024037000553,121.29822523309669,420.32043508544723,157.68892676913165,346.61677009648633,3975.700832164762
0.04,-0.09158680528920252,0.18909571256371735,0.21010790421367376,0.6617558505689168,1.205942935869711,3.1495999783653086,-0.15559199279361827,-0.03616694456317093,114,44.14533141306231,2597.440685486879,1263.8057139799769,2850.0,3900.0,2.566823340711726e-08,6625.100100140471,14.05413996723884,475.65470624078847,714.4439807017848,680.1069818830409,4723.503926308939
0.05,-0.08777934163589875,0.1954054556391288,0.21421602393744352,0.6882997366919476,1.2324868219927416,3.2131104108707356,-0.12659762829538249,-0.14183439055408442,114,45.888504911567374,2622.8903975190105,1302.048972544236,3900.0,3900.0,2.8788539497594245e-08,8187.642789615497,37.202922306282645,324.97790845206407,915.9440767272587,1356.8299317495141,5534.551929359747
0.06,-0.04896349130826153,0.19403782131206773,0.20012021282376283,0.6882997366919476,1.1268874668840798,3.4394313646601193,-0.14677402113278304,-0.14496526959545886,122,40.04809958062813,2851.558382502528,1241.2347259627834,3900.0,3900.0,2.721844647995643e-08,6808.767969066368,81.72307214226572,424.7601093305374,348.201195895691,644.5281550702323,5290.486444364054
0.07,-0.00614812448818988,0.18824147124265792,0.188341845935317,0.5579895776609647,1.0726110512861085,2.9626426081096957,-0.09075972926451963,-0.14658733111170852,126,35.472650930322686,2688.224030787115,1278.5372502218927,3900.0,3900.0,2.3626395548490265e-08,6843.562277909234,27.94065875234655,438.59232417679164,768.7460800076597,608.7356235997332,4988.55640225676
0.08,0.014320531888069048,0.18063655034708181,0.1812033138627741,0.5146214736251438,1.0216414200294706,2.8400224181994176,-0.1230702236665062,-0.17414584154305812,126,32.834640954851025,2974.5496885753832,1141.184373241618,3900.0,3900.0,2.9683588378670533e-08,6079.180630930927,21.16582724652378,350.1506020065294,272.7305080096132,448.0756390631466,4977.316560382574
0.09,0.02889670202801527,0.1936275197357639,0.19577189733748698,0.5475954457383506,1.0517299736010735,2.7971095605799103,-0.13195683306187947,-0.14040950944716357,119,38.32663578711954,2774.7544567453533,1218.0632720222238,3900.0,3900.0,2.4363022919084797e-08,7118.91988034994,9.79831858910205,292.679560441022,488.0265402160619,1057.4005828357883,5260.7791088469985
0.1,0.03167363490752537,0.19697311799923822,0.1995034545129408,0.6388237874840311,1.123738493824006,3.202068801467253,-0.006838610061532811,-0.1130388173955077,112,39.801628362597036,2602.1329305551562,1324.4585471025982,3900.0,3900.0,2.2654168846074708e-08,7426.22608587944,19.32917162430809,376.48340848579784,951.2373483880142,1111.5326113671506,4959.30128196983
0.11,0.01276491518898742,0.18996887626149503,0.19039726103029228,0.6533004397359672,1.2921242272199982,3.4312491482143512,-0.05929416102203512,0.17135629996340018,119,36.25111700783725,2555.2273077458703,1366.8695883397916,3900.0,3900.0,2.541834362625806e-08,6747.046593787899,63.06433320359846,454.1436200188904,869.1176040243854,967.4369847137557,4375.321111135433
0.12,0.00563328391562066,0.1921635288237316,0.19224608109832336,0.6533004397359672,1.230589607456705,3.3982510124533643,-0.0375956712573134,-0.004952903906212391,124,36.95855569766312,2827.4154313482795,1234.9656022751878,3900.0,3900.0,2.5099189843351596e-08,7329.382770271895,52.51470575055262,526.4988110916469,408.7434411625461,699.1618403435157,5630.868828376403
0.13,-0.00014903810377724102,0.19318973980367485,0.19318979729211366,0.5772891677207379,1.0976697436503096,2.9881969742162755,0.03183413922547591,-0.35815545267750837,114,37.32229777776797,2699.4627514225185,1344.9257856095915,3900.0,3900.0,3.157943803148814e-08,6540.4834924852585,64.70289350722261,309.29518307456385,1004.282602451915,507.83047729623274,4632.067452529159
0.14,-0.002722724175625217,0.18906499975241728,0.1890846037051089,0.5203805759295717,1.0003492650677344,2.752104432248702,-0.043608578725523504,-0.43219758743688397,117,35.75298735831808,2545.5000883434172,1354.2800738245162,3900.0,3900.0,2.669266986033743e-08,7058.665094585103,10.360480515584033,394.2762647884996,796.3478423743975,1393.5937868242327,4452.428600004271
0.15,-0.010431900949060463,0.18949866967899429,0.1897855905160336,0.5281268174225262,1.01303913147853,2.782755086852212,0.06409142451099412,-0.39661750935812234,122,36.018570367519594,2712.313505828458,1315.2460948056166,3900.0,3900.0,3.5443064171202904e-08,5937.044833461034,33.642687662761865,341.29681867439206,683.5846474871144,600.6488488807904,4263.117344008834
0.16,-0.009443420267566189,0.19805476526987303,0.19827977262558677,0.5435957828625888,1.0804467932269763,2.74155944230541,-0.019769071922581004,-0.35630194297827655,116,39.31486823245439,2645.7274386850713,1257.418645791738,3900.0,3900.0,3.076797017876715e-08,7945.753670745396,27.43728896555083,308.41021090065567,919.072778309082,981.0728660938951,5697.852883924363
0.17,-9.049200431698168e-05,0.19459754553740027,0.19459756657775407,0.5459811529382649,1.0828321633026525,2.805693629870264,-0.23530707863255376,-0.27515990301135185,112,37.86821291798343,2646.53184279559,1292.763175919971,3900.0,3900.0,2.6049253558809716e-08,7172.087937379333,120.96793602991636,416.31751886649533,823.1456768236319,658.3631765386785,5137.710758518502
0.18,-0.003522470154589065,0.1890940704945633,0.18912687617626653,0.5459811529382649,0.9612088142969206,2.8868512184726343,-0.21207610430060503,-0.5033604930669164,109,35.76897529219285,2667.4807146870207,1326.6512153435929,3900.0,3900.0,3.080053434798979e-08,7231.169929253317,46.62022304933796,599.8286567274693,524.0927612454974,953.1623844677257,5095.727468492753
0.19,0.0010974270960516287,0.1902574457467888,0.19026061076408704,0.6540768695197992,1.106052918230022,3.4377944383211383,-0.1470649745761137,-0.4798088125372808,115,36.199100008323434,2723.6873719319624,1315.1518240388368,3900.0,3900.0,2.763665045674801e-08,6374.470341148027,18.804523466731013,492.1347427392824,425.82055018861956,897.0424577259047,4525.549722928987
0.2,0.008365784353347465,0.18625106053776705,0.1864388476130704,0.6540768695197992,1.154210493167854,3.508264923808918,-0.11288026750569778,-0.17061412242855845,120,34.759443899289685,2845.7656048623844,1198.5529222162002,3900.0,3900.0,2.5386242439993356e-08,6309.625806392455,24.35042236899207,336.3145007372275,430.21374461583565,610.2006708414056,4895.233985707673
0.21,0.007183912605626917,0.18290322726449434,0.18304425460552579,0.5735325295406674,1.0389574602910656,3.133299817432347,-0.010074836544300012,-0.21129807867057515,120,33.50519914409254,2760.7810303405363,1286.8070545522396,3900.0,3900.0,3.078834182369988e-08,6144.829615202081,19.537418424358876,467.8256874909745,454.4358150726218,668.6817308988069,4523.9475361961695
0.22,-0.001759353347159933,0.19045825466628621,0.19046638048413717,0.6155874353240961,1.1891199648647635,3.232000491405006,-0.048544316542437405,-0.20668471036307645,120,36.27744209472811,2655.793465191254,1252.3758666399815,3900.0,3900.0,2.3548890019119392e-08,7208.683480426033,4.677316685650014,287.39121044100784,714.6459974882199,1154.8303073793345,5036.643405417876
0.23,-0.008184963268113455,0.19720467200252217,0.19737445701843673,0.6155874353240961,1.1814539565611941,3.118880956635008,-0.044429445778486905,-0.2951224035689304,118,38.95667628332272,2615.7020830044034,1264.2592180603608,3900.0,3900.0,2.5090385019302685e-08,6691.938632482377,19.40788437648729,307.6391879683257,566.647264769148,1257.6653092146416,4530.08814832322
0.24,-0.004260608110885909,0.20226485316365655,0.2023097219779368,0.7184024292758535,1.2643996445874295,3.5510029980202775,0.11391861313678547,-0.04073140037249434,117,40.92922360679009,2679.916033154077,1284.6449194090658,3900.0,3900.0,2.5207877654481414e-08,6808.792467339594,13.096546000237806,693.8137244921251,357.9224511801657,756.491673880103,4977.713154294879
0.25,-0.0013136906403137987,0.20155100187016287,0.201555283081255,0.7184024292758535,1.300485090463378,3.5642947100655875,0.16534087006005296,0.06483931459445058,113,40.62453213796484,2679.0667147356303,1291.3948514171007,3900.0,3900.0,2.439035782710447e-08,7567.257901613948,32.338402525656655,517.253784584188,489.6690665714698,1182.5614175195815,5335.616178442946
0.26,0.007396208913712723,0.1905157066144626,0.1906592205299898,0.609238786599071,1.1913214477865957,3.1954331130816995,0.04862696638244731,-0.09709630728812568,117,36.350938373103276,2707.7451928746136,1279.359611653976,3900.0,3900.0,2.6244902012826977e-08,6584.313439734809,13.732201639146814,420.8290836628597,850.1059396185681,387.67148795885356,4900.87463834857
0.27,0.011341136674236873,0.1826246042149778,0.1829764122660104,0.609238786599071,1.1335847913364467,3.3296028654777228,0.05197387641887195,0.07730119847825812,125,33.480367445741,2702.4195950533485,1312.653962626303,3900.0,3900.0,2.8332288879098095e-08,6191.871351097671,39.9852984064747,578.3151531508331,367.03425461709327,658.5798408128622,4529.595629380924
0.28,-0.0025909338988021357,0.17726531475892626,0.17728424846852348,0.505606313279335,0.9969017089327417,2.8519528251617494,0.10731016306631905,0.028713203508079488,124,31.429704755049162,2668.5402264754166,1281.513756077794,3900.0,3900.0,3.5635549294120896e-08,5838.431889835107,6.1922033370168865,554.9344134065967,332.155784343914,721.9623356020666,4206.268787664325
0.29,-0.006731797620708914,0.17418752846894,0.1743175612877944,0.6311470797280955,1.0917439816898766,3.6206741022636555,-0.09293152693142227,0.22569648653272578,128,30.38661217332396,2961.243548028417,1236.6031235697787,3900.0,3900.0,4.035897413652424e-08,5253.185529723932,34.97864028826409,230.90486031950348,346.6912358743349,564.8682670881678,4050.1389584111157
0.3,-0.003493798229947961,0.1762672697900999,0.17630189172362118,0.6311470797280955,1.178464799155169,3.579922334094578,-0.05536292478635552,0.27613577523058597,130,31.08235702532745,2859.935237247913,1156.3477066118483,3900.0,3900.0,3.277356218299724e-08,5954.418611009174,32.19666838048034,295.69318455792313,219.73713102988552,641.8071281228353,4750.047772202791
0.31,-0.003971140265294661,0.17899204096934754,0.17903608766217843,0.5473177194270736,1.0540136009124592,3.0570245729271375,0.11900571779576911,-0.13433043361316388,116,32.05392068537924,2746.453159654913,1261.9600808848177,3900.0,3900.0,3.669322519954169e-08,5504.06846956841,59.78507883415833,337.57783324935906,284.26844802491564,711.1061235791955,4094.310500539225
0.32,0.0017361370478001436,0.18927771769213755,0.18928567982442115,0.578447273555535,1.06642004892108,3.0559484166421833,0.07722389062980893,-0.1970627763203212,112,35.82906858659327,2680.958815766024,1277.2551007495326,3900.0,3900.0,2.716047171545774e-08,7047.908066589994,3.565280627960577,534.7209473106938,454.5253070457803,986.6078345916914,5055.594919929603
0.33,0.007990226038583086,0.19146867710412005,0.19163532561651947,0.578447273555535,1.06642004892108,3.018479352340521,0.06607399773880976,-0.3514865228946036,120,36.72409802414944,2694.741274230838,1290.5677297673083,3900.0,3900.0,2.5600939075579594e-08,6864.746731879821,22.8096202321978,553.6080060030249,397.28907124329317,922.4326375743055,4946.979236251914
0.34,-0.0031832971093965316,0.19176066444730688,0.19178708457495075,0.4962484763268745,0.9713168743867117,2.5874968453902962,0.09761423377956052,-0.5116137535849639,117,36.782285809759315,2646.796388768289,1300.385711754641,3900.0,3900.0,2.7373508819190107e-08,6801.919447286108,64.32480427047958,339.78158891096,414.39562765915974,1397.4670405159222,4572.742294254696
0.35,-0.007964805791739213,0.18962553396519974,0.18979273237636693,0.528074068551679,1.024536569121207,2.7823724435438533,0.010079183585664795,-0.14731628194227397,123,36.021281262887236,2858.6086700972783,1171.1255498918777,3900.0,3900.0,2.6128692958397196e-08,6472.908789934444,134.59372968622728,251.7304371395598,405.6139041723528,488.4590395756336,5179.662654605998
0.36,0.0025181907842793992,0.1835661657416749,0.183583437406336,0.528074068551679,1.024536569121207,2.876479904774771,0.03195662372016229,0.07995929562588389,128,33.70287848992609,2717.700381184137,1228.7629779306708,3900.0,3900.0,2.6633275140452693e-08,6703.069783794439,30.514130829455915,646.0892590848371,141.03479227390685,900.1414107310864,4974.6396812458515
0.37,0.0036951977270270487,0.1869161700318107,0.18695269215928023,0.6393213944129781,1.141414452175076,3.4196961114893623,0.17253436898173832,0.11937963610263758,120,34.951309105602604,2815.304850938091,1244.534093255136,3900.0,3900.0,2.7044899080635054e-08,6253.53349932836,25.26894239432408,596.8486332115735,110.36925573771124,648.7867886802655,4859.78286909737
